Time,Edge ID,Edge Length,NumberOfLane,Lane Name,Jam Length,Density,Mean Speed,Mean Occupancy,Flow,Road State(basedOnJamLength),Road State(basedOnFlow)
06:00:02,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:04,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:06,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:08,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:10,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:12,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:14,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:16,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:18,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:20,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:22,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:24,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:26,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:28,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:30,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:32,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:34,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:36,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:38,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:40,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:42,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:44,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:46,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:48,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:50,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:52,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:54,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:56,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:00:58,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:00,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:02,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:04,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:06,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:08,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:10,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:12,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:14,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:16,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:18,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:20,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:22,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:24,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:26,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:28,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:30,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:32,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:34,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:36,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:38,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:40,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:42,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:44,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:46,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:48,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:50,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:52,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:54,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:56,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:01:58,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:02:00,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:02:02,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:02:04,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:02:06,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:02:08,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:02:10,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
06:02:12,L49,271.31,3,"L49_2,L49_1,L49_0",0.0,0,-0.0,0.0,0,0,0
